#field 	 camCol  filter FWHMvK eta psf_width airmass mjd		 RA		 Dec		 psf_nstar  neff_psf	 sky_frames	 
94 	 1 	 2 	 1.338 	 0.992 	 1.327 	1.241 	52576.131015 	324.4748 	-1.1535 	65 	 25.021 	6.011 	
94 	 1 	 3 	 1.373 	 1.007 	 1.367 	1.243 	52576.131844 	324.4748 	-1.1535 	61 	 26.587 	12.270 	
94 	 1 	 4 	 1.386 	 0.887 	 1.384 	1.247 	52576.133503 	324.4748 	-1.1535 	85 	 27.252 	36.671 	
95 	 1 	 0 	 1.766 	 0.979 	 1.691 	1.245 	52576.133088 	324.6245 	-1.1535 	39 	 40.654 	1.550 	
95 	 1 	 1 	 1.575 	 0.994 	 1.552 	1.248 	52576.134747 	324.6245 	-1.1535 	56 	 34.264 	1.879 	
95 	 1 	 2 	 1.336 	 0.991 	 1.323 	1.241 	52576.131430 	324.6245 	-1.1535 	70 	 24.902 	6.056 	
95 	 1 	 3 	 1.396 	 1.003 	 1.418 	1.243 	52576.132259 	324.6245 	-1.1535 	55 	 28.572 	12.390 	
95 	 1 	 4 	 1.478 	 0.883 	 1.456 	1.247 	52576.133918 	324.6245 	-1.1535 	85 	 30.161 	36.340 	
96 	 1 	 0 	 1.728 	 0.972 	 1.682 	1.245 	52576.133503 	324.7742 	-1.1535 	52 	 40.245 	1.553 	
96 	 1 	 1 	 1.608 	 0.992 	 1.578 	1.248 	52576.135161 	324.7742 	-1.1535 	47 	 35.394 	1.873 	
96 	 1 	 2 	 1.396 	 0.984 	 1.395 	1.241 	52576.131844 	324.7742 	-1.1535 	36 	 27.689 	6.145 	
96 	 1 	 3 	 1.340 	 1.008 	 1.362 	1.243 	52576.132674 	324.7742 	-1.1535 	39 	 26.362 	12.439 	
96 	 1 	 4 	 1.442 	 0.883 	 1.430 	1.247 	52576.134332 	324.7742 	-1.1535 	74 	 29.068 	36.141 	
97 	 1 	 0 	 1.879 	 0.963 	 1.801 	1.245 	52576.133918 	324.9239 	-1.1535 	48 	 46.097 	1.551 	
97 	 1 	 1 	 1.616 	 0.992 	 1.583 	1.248 	52576.135576 	324.9239 	-1.1535 	42 	 35.621 	1.872 	
97 	 1 	 2 	 1.426 	 0.979 	 1.433 	1.241 	52576.132259 	324.9239 	-1.1535 	31 	 29.210 	6.214 	
97 	 1 	 3 	 1.333 	 1.011 	 1.321 	1.243 	52576.133088 	324.9239 	-1.1535 	46 	 24.814 	12.334 	
97 	 1 	 4 	 1.425 	 0.884 	 1.415 	1.247 	52576.134747 	324.9239 	-1.1535 	68 	 28.466 	36.169 	
98 	 1 	 0 	 1.805 	 0.973 	 1.730 	1.245 	52576.134332 	325.0736 	-1.1535 	45 	 42.547 	1.546 	
98 	 1 	 1 	 1.624 	 0.992 	 1.590 	1.248 	52576.135991 	325.0736 	-1.1535 	43 	 35.924 	1.872 	
98 	 1 	 2 	 1.406 	 0.981 	 1.410 	1.241 	52576.132674 	325.0736 	-1.1535 	59 	 28.272 	6.203 	
98 	 1 	 3 	 1.295 	 1.014 	 1.279 	1.243 	52576.133503 	325.0736 	-1.1535 	55 	 23.255 	12.154 	
98 	 1 	 4 	 1.397 	 0.887 	 1.377 	1.247 	52576.135161 	325.0736 	-1.1535 	78 	 26.967 	36.008 	
99 	 1 	 0 	 1.742 	 0.982 	 1.671 	1.245 	52576.134747 	325.2233 	-1.1535 	49 	 39.686 	1.546 	
99 	 1 	 1 	 1.632 	 0.988 	 1.603 	1.248 	52576.136405 	325.2233 	-1.1535 	54 	 36.515 	1.868 	
99 	 1 	 2 	 1.377 	 0.991 	 1.359 	1.241 	52576.133088 	325.2233 	-1.1535 	69 	 26.267 	6.165 	
99 	 1 	 3 	 1.410 	 0.998 	 1.429 	1.243 	52576.133918 	325.2233 	-1.1535 	60 	 29.029 	12.020 	
99 	 1 	 4 	 1.425 	 0.884 	 1.418 	1.247 	52576.135576 	325.2233 	-1.1535 	87 	 28.593 	35.683 	
100 	 1 	 0 	 1.787 	 0.978 	 1.706 	1.245 	52576.135161 	325.3730 	-1.1535 	40 	 41.388 	1.545 	
100 	 1 	 1 	 1.607 	 0.999 	 1.567 	1.248 	52576.136820 	325.3730 	-1.1535 	51 	 34.911 	1.869 	
100 	 1 	 2 	 1.360 	 0.994 	 1.335 	1.241 	52576.133503 	325.3730 	-1.1535 	70 	 25.348 	6.095 	
100 	 1 	 3 	 1.367 	 1.005 	 1.369 	1.243 	52576.134332 	325.3730 	-1.1535 	60 	 26.641 	11.918 	
100 	 1 	 4 	 1.407 	 0.884 	 1.402 	1.247 	52576.135991 	325.3730 	-1.1535 	77 	 27.964 	35.593 	
101 	 1 	 0 	 1.794 	 0.979 	 1.709 	1.245 	52576.135576 	325.5228 	-1.1535 	41 	 41.535 	1.532 	
101 	 1 	 1 	 1.700 	 0.977 	 1.677 	1.248 	52576.137235 	325.5228 	-1.1535 	32 	 39.981 	1.864 	
101 	 1 	 2 	 1.477 	 0.974 	 1.480 	1.241 	52576.133918 	325.5228 	-1.1535 	60 	 31.146 	6.025 	
101 	 1 	 3 	 1.330 	 1.011 	 1.319 	1.243 	52576.134747 	325.5228 	-1.1535 	60 	 24.755 	11.840 	
101 	 1 	 4 	 1.384 	 0.890 	 1.350 	1.247 	52576.136405 	325.5228 	-1.1535 	72 	 25.921 	35.003 	
102 	 1 	 0 	 1.801 	 0.976 	 1.713 	1.245 	52576.135991 	325.6725 	-1.1534 	38 	 41.704 	1.551 	
102 	 1 	 1 	 2.126 	 0.916 	 2.216 	1.248 	52576.137649 	325.6725 	-1.1534 	17 	 69.796 	1.875 	
102 	 1 	 2 	 1.430 	 0.981 	 1.431 	1.241 	52576.134332 	325.6725 	-1.1534 	61 	 29.125 	5.978 	
102 	 1 	 3 	 1.321 	 1.010 	 1.313 	1.243 	52576.135161 	325.6725 	-1.1534 	57 	 24.518 	11.860 	
102 	 1 	 4 	 1.408 	 0.882 	 1.411 	1.247 	52576.136820 	325.6725 	-1.1534 	81 	 28.326 	34.618 	
103 	 1 	 0 	 1.780 	 0.987 	 1.669 	1.245 	52576.136405 	325.8221 	-1.1535 	37 	 39.603 	1.557 	
103 	 1 	 1 	 2.239 	 0.905 	 2.358 	1.248 	52576.138064 	325.8221 	-1.1535 	12 	 79.037 	1.871 	
103 	 1 	 2 	 1.393 	 0.989 	 1.381 	1.241 	52576.134747 	325.8221 	-1.1535 	62 	 27.103 	5.961 	
103 	 1 	 3 	 1.333 	 1.007 	 1.334 	1.243 	52576.135576 	325.8221 	-1.1535 	58 	 25.301 	11.741 	
103 	 1 	 4 	 1.493 	 0.879 	 1.474 	1.247 	52576.137235 	325.8221 	-1.1535 	50 	 30.909 	34.621 	
104 	 1 	 0 	 1.766 	 1.001 	 1.633 	1.245 	52576.136820 	325.9718 	-1.1535 	42 	 37.933 	1.527 	
104 	 1 	 1 	 2.318 	 0.907 	 2.369 	1.248 	52576.138479 	325.9718 	-1.1535 	37 	 79.775 	1.872 	
104 	 1 	 2 	 1.389 	 0.988 	 1.378 	1.241 	52576.135161 	325.9718 	-1.1535 	59 	 27.012 	5.928 	
104 	 1 	 3 	 1.344 	 1.006 	 1.351 	1.243 	52576.135991 	325.9718 	-1.1535 	59 	 25.962 	11.654 	
104 	 1 	 4 	 1.634 	 0.853 	 1.684 	1.247 	52576.137649 	325.9718 	-1.1535 	22 	 40.307 	34.959 	
105 	 1 	 0 	 1.871 	 0.964 	 1.788 	1.245 	52576.137235 	326.1215 	-1.1535 	34 	 45.461 	1.553 	
105 	 1 	 1 	 2.397 	 0.906 	 2.434 	1.248 	52576.138893 	326.1215 	-1.1535 	52 	 84.217 	1.880 	
105 	 1 	 2 	 1.399 	 0.985 	 1.399 	1.241 	52576.135576 	326.1215 	-1.1535 	55 	 27.820 	5.904 	
105 	 1 	 3 	 1.360 	 1.007 	 1.357 	1.243 	52576.136405 	326.1215 	-1.1535 	59 	 26.183 	11.575 	
105 	 1 	 4 	 1.874 	 0.840 	 1.932 	1.247 	52576.138064 	326.1215 	-1.1535 	31 	 53.079 	35.538 	
106 	 1 	 0 	 1.957 	 0.943 	 1.911 	1.245 	52576.137649 	326.2712 	-1.1535 	9 	 51.940 	1.567 	
106 	 1 	 1 	 2.226 	 0.913 	 2.269 	1.248 	52576.139308 	326.2712 	-1.1535 	45 	 73.189 	1.882 	
106 	 1 	 2 	 1.405 	 0.984 	 1.406 	1.241 	52576.135991 	326.2712 	-1.1535 	62 	 28.093 	5.883 	
106 	 1 	 3 	 1.333 	 1.007 	 1.343 	1.243 	52576.136820 	326.2712 	-1.1535 	53 	 25.640 	11.465 	
106 	 1 	 4 	 1.978 	 0.833 	 2.027 	1.247 	52576.138479 	326.2712 	-1.1535 	49 	 58.409 	35.883 	
107 	 1 	 0 	 2.447 	 0.898 	 2.480 	1.245 	52576.138064 	326.4209 	-1.1535 	16 	 87.431 	1.532 	
107 	 1 	 1 	 2.204 	 0.917 	 2.235 	1.248 	52576.139722 	326.4209 	-1.1535 	51 	 71.036 	1.881 	
107 	 1 	 2 	 1.404 	 0.984 	 1.401 	1.241 	52576.136405 	326.4209 	-1.1535 	61 	 27.923 	5.880 	
107 	 1 	 3 	 1.408 	 0.994 	 1.429 	1.243 	52576.137235 	326.4209 	-1.1535 	36 	 29.034 	11.424 	
107 	 1 	 4 	 1.980 	 0.832 	 2.034 	1.247 	52576.138893 	326.4209 	-1.1535 	67 	 58.840 	36.116 	
108 	 1 	 0 	 2.597 	 0.899 	 2.573 	1.245 	52576.138479 	326.5706 	-1.1534 	31 	 94.166 	1.560 	
108 	 1 	 1 	 1.991 	 0.929 	 2.022 	1.248 	52576.140137 	326.5706 	-1.1534 	55 	 58.135 	1.872 	
108 	 1 	 2 	 1.404 	 0.985 	 1.399 	1.241 	52576.136820 	326.5706 	-1.1534 	65 	 27.824 	5.859 	
108 	 1 	 3 	 1.846 	 0.947 	 1.926 	1.243 	52576.137649 	326.5706 	-1.1534 	28 	 52.768 	11.514 	
108 	 1 	 4 	 1.881 	 0.839 	 1.930 	1.247 	52576.139308 	326.5706 	-1.1534 	82 	 52.989 	35.819 	
109 	 1 	 0 	 2.551 	 0.901 	 2.529 	1.245 	52576.138893 	326.7203 	-1.1535 	41 	 90.966 	1.554 	
109 	 1 	 1 	 1.691 	 0.979 	 1.650 	1.248 	52576.140552 	326.7203 	-1.1535 	57 	 38.689 	1.869 	
109 	 1 	 2 	 1.461 	 0.978 	 1.460 	1.241 	52576.137235 	326.7203 	-1.1535 	41 	 30.313 	5.852 	
109 	 1 	 3 	 1.886 	 0.945 	 1.973 	1.243 	52576.138064 	326.7203 	-1.1535 	27 	 55.375 	11.659 	
109 	 1 	 4 	 1.810 	 0.845 	 1.862 	1.247 	52576.139722 	326.7203 	-1.1535 	97 	 49.311 	35.411 	
110 	 1 	 0 	 2.480 	 0.904 	 2.467 	1.245 	52576.139308 	326.8700 	-1.1535 	38 	 86.527 	1.545 	
110 	 1 	 1 	 2.027 	 0.922 	 2.082 	1.248 	52576.140966 	326.8700 	-1.1535 	57 	 61.662 	1.882 	
110 	 1 	 2 	 1.551 	 0.955 	 1.592 	1.241 	52576.137649 	326.8700 	-1.1535 	9 	 36.038 	5.857 	
110 	 1 	 3 	 1.934 	 0.944 	 2.016 	1.243 	52576.138479 	326.8700 	-1.1535 	46 	 57.799 	11.771 	
110 	 1 	 4 	 1.773 	 0.848 	 1.811 	1.247 	52576.140137 	326.8700 	-1.1535 	94 	 46.615 	35.088 	
111 	 1 	 0 	 2.397 	 0.907 	 2.385 	1.245 	52576.139722 	327.0197 	-1.1535 	45 	 80.857 	1.542 	
111 	 1 	 1 	 2.432 	 0.894 	 2.535 	1.248 	52576.141381 	327.0197 	-1.1535 	45 	 91.401 	1.906 	
111 	 1 	 2 	 1.994 	 0.914 	 2.067 	1.241 	52576.138064 	327.0197 	-1.1535 	21 	 60.735 	5.920 	
111 	 1 	 3 	 2.000 	 0.936 	 2.095 	1.243 	52576.138893 	327.0197 	-1.1535 	51 	 62.428 	11.861 	
111 	 1 	 4 	 1.481 	 0.877 	 1.484 	1.247 	52576.140552 	327.0197 	-1.1535 	74 	 31.327 	34.680 	
112 	 1 	 0 	 2.211 	 0.918 	 2.205 	1.245 	52576.140137 	327.1694 	-1.1535 	42 	 69.160 	1.553 	
112 	 1 	 1 	 2.341 	 0.906 	 2.395 	1.248 	52576.141796 	327.1694 	-1.1535 	33 	 81.573 	1.943 	
112 	 1 	 2 	 2.046 	 0.914 	 2.113 	1.241 	52576.138479 	327.1694 	-1.1535 	34 	 63.481 	5.968 	
112 	 1 	 3 	 1.879 	 0.947 	 1.953 	1.243 	52576.139308 	327.1694 	-1.1535 	47 	 54.221 	11.866 	
112 	 1 	 4 	 1.684 	 0.843 	 1.770 	1.247 	52576.140966 	327.1694 	-1.1535 	61 	 44.547 	34.614 	
113 	 1 	 0 	 1.876 	 0.967 	 1.786 	1.245 	52576.140552 	327.3191 	-1.1535 	55 	 45.350 	1.566 	
113 	 1 	 1 	 2.670 	 0.886 	 2.753 	1.248 	52576.142210 	327.3191 	-1.1535 	44 	107.747 	1.968 	
113 	 1 	 2 	 2.092 	 0.908 	 2.184 	1.241 	52576.138893 	327.3191 	-1.1535 	48 	 67.791 	6.005 	
113 	 1 	 3 	 1.836 	 0.952 	 1.906 	1.243 	52576.139722 	327.3191 	-1.1535 	57 	 51.675 	11.818 	
113 	 1 	 4 	 2.032 	 0.824 	 2.122 	1.247 	52576.141381 	327.3191 	-1.1535 	71 	 64.017 	34.899 	
114 	 1 	 0 	 2.153 	 0.908 	 2.217 	1.245 	52576.140966 	327.4688 	-1.1534 	52 	 69.871 	1.575 	
114 	 1 	 1 	 2.325 	 0.902 	 2.406 	1.248 	52576.142625 	327.4688 	-1.1534 	47 	 82.296 	2.030 	
114 	 1 	 2 	 1.988 	 0.918 	 2.055 	1.241 	52576.139308 	327.4688 	-1.1534 	54 	 60.058 	5.987 	
114 	 1 	 3 	 1.706 	 0.964 	 1.758 	1.243 	52576.140137 	327.4688 	-1.1534 	66 	 43.920 	11.714 	
114 	 1 	 4 	 2.013 	 0.831 	 2.049 	1.247 	52576.141796 	327.4688 	-1.1534 	71 	 59.707 	35.155 	
115 	 1 	 0 	 2.760 	 0.884 	 2.807 	1.245 	52576.141381 	327.6185 	-1.1534 	38 	112.010 	1.581 	
115 	 1 	 1 	 2.117 	 0.927 	 2.133 	1.248 	52576.143039 	327.6185 	-1.1534 	60 	 64.689 	2.119 	
115 	 1 	 2 	 1.922 	 0.922 	 1.987 	1.241 	52576.139722 	327.6185 	-1.1534 	59 	 56.155 	5.989 	
115 	 1 	 3 	 1.408 	 1.000 	 1.403 	1.243 	52576.140552 	327.6185 	-1.1534 	60 	 28.002 	11.597 	
115 	 1 	 4 	 2.246 	 0.815 	 2.333 	1.247 	52576.142210 	327.6185 	-1.1534 	62 	 77.397 	35.858 	
116 	 1 	 0 	 2.700 	 0.886 	 2.750 	1.245 	52576.141796 	327.7682 	-1.1534 	33 	107.496 	1.594 	
116 	 1 	 1 	 2.057 	 0.931 	 2.067 	1.248 	52576.143454 	327.7682 	-1.1534 	61 	 60.723 	2.116 	
116 	 1 	 2 	 1.792 	 0.930 	 1.849 	1.241 	52576.140137 	327.7682 	-1.1534 	67 	 48.594 	5.978 	
116 	 1 	 3 	 1.657 	 0.954 	 1.756 	1.243 	52576.140966 	327.7682 	-1.1534 	49 	 43.868 	11.583 	
116 	 1 	 4 	 1.988 	 0.828 	 2.063 	1.247 	52576.142625 	327.7682 	-1.1534 	80 	 60.505 	37.619 	
117 	 1 	 0 	 2.714 	 0.885 	 2.761 	1.245 	52576.142210 	327.9179 	-1.1535 	24 	108.389 	1.614 	
117 	 1 	 1 	 2.054 	 0.933 	 2.065 	1.248 	52576.143869 	327.9179 	-1.1535 	58 	 60.650 	2.164 	
117 	 1 	 2 	 1.488 	 0.971 	 1.493 	1.241 	52576.140552 	327.9179 	-1.1535 	84 	 31.689 	5.963 	
117 	 1 	 3 	 2.067 	 0.931 	 2.174 	1.243 	52576.141381 	327.9179 	-1.1535 	66 	 67.204 	11.675 	
117 	 1 	 4 	 1.773 	 0.853 	 1.785 	1.247 	52576.143039 	327.9179 	-1.1535 	88 	 45.325 	38.851 	
118 	 1 	 0 	 2.467 	 0.895 	 2.505 	1.245 	52576.142625 	328.0676 	-1.1535 	29 	 89.233 	1.710 	
118 	 1 	 1 	 1.932 	 0.941 	 1.943 	1.248 	52576.144283 	328.0676 	-1.1535 	62 	 53.674 	2.629 	
118 	 1 	 2 	 1.723 	 0.928 	 1.817 	1.241 	52576.140966 	328.0676 	-1.1535 	66 	 46.932 	6.001 	
118 	 1 	 3 	 2.014 	 0.939 	 2.088 	1.243 	52576.141796 	328.0676 	-1.1535 	69 	 62.017 	11.915 	
118 	 1 	 4 	 1.720 	 0.852 	 1.753 	1.247 	52576.143454 	328.0676 	-1.1535 	88 	 43.704 	38.614 	
119 	 1 	 0 	 2.314 	 0.909 	 2.314 	1.245 	52576.143039 	328.2173 	-1.1534 	24 	 76.166 	1.769 	
119 	 1 	 1 	 1.830 	 0.954 	 1.827 	1.248 	52576.144698 	328.2173 	-1.1534 	56 	 47.481 	3.377 	
119 	 1 	 2 	 2.134 	 0.903 	 2.255 	1.241 	52576.141381 	328.2173 	-1.1534 	48 	 72.319 	6.035 	
119 	 1 	 3 	 2.287 	 0.918 	 2.417 	1.243 	52576.142210 	328.2173 	-1.1534 	60 	 83.093 	12.064 	
119 	 1 	 4 	 1.747 	 0.854 	 1.761 	1.247 	52576.143869 	328.2173 	-1.1534 	71 	 44.109 	38.706 	
120 	 1 	 0 	 2.280 	 0.914 	 2.264 	1.245 	52576.143454 	328.3670 	-1.1534 	29 	 72.884 	1.719 	
120 	 1 	 1 	 1.684 	 0.970 	 1.676 	1.248 	52576.145113 	328.3670 	-1.1534 	46 	 39.947 	4.705 	
120 	 1 	 2 	 2.110 	 0.907 	 2.206 	1.241 	52576.141796 	328.3670 	-1.1534 	54 	 69.184 	6.139 	
120 	 1 	 3 	 1.988 	 0.933 	 2.088 	1.243 	52576.142625 	328.3670 	-1.1534 	64 	 62.014 	12.655 	
120 	 1 	 4 	 1.663 	 0.859 	 1.682 	1.247 	52576.144283 	328.3670 	-1.1534 	52 	 40.219 	48.194 	
121 	 1 	 0 	 2.243 	 0.904 	 2.228 	1.245 	52576.143869 	328.5167 	-1.1534 	35 	 70.561 	1.784 	
121 	 1 	 1 	 1.479 	 1.010 	 1.443 	1.248 	52576.145527 	328.5167 	-1.1534 	57 	 29.610 	3.683 	
121 	 1 	 2 	 2.380 	 0.893 	 2.492 	1.241 	52576.142210 	328.5167 	-1.1534 	46 	 88.298 	6.211 	
121 	 1 	 3 	 1.770 	 0.961 	 1.807 	1.243 	52576.143039 	328.5167 	-1.1534 	60 	 46.430 	13.310 	
121 	 1 	 4 	 1.537 	 0.865 	 1.577 	1.247 	52576.144698 	328.5167 	-1.1534 	58 	 35.367 	60.529 	
122 	 1 	 0 	 2.141 	 0.931 	 2.090 	1.245 	52576.144283 	328.6664 	-1.1534 	42 	 62.134 	2.061 	
122 	 1 	 1 	 1.447 	 1.011 	 1.418 	1.248 	52576.145942 	328.6664 	-1.1534 	65 	 28.574 	2.935 	
122 	 1 	 2 	 2.048 	 0.910 	 2.136 	1.241 	52576.142625 	328.6664 	-1.1534 	52 	 64.856 	6.597 	
122 	 1 	 3 	 1.746 	 0.961 	 1.796 	1.243 	52576.143454 	328.6664 	-1.1534 	65 	 45.888 	13.207 	
122 	 1 	 4 	 1.423 	 0.876 	 1.444 	1.247 	52576.145113 	328.6664 	-1.1534 	77 	 29.666 	85.546 	
123 	 1 	 0 	 2.034 	 0.942 	 1.976 	1.245 	52576.144698 	328.8161 	-1.1534 	35 	 55.518 	2.595 	
123 	 1 	 1 	 1.450 	 1.009 	 1.425 	1.248 	52576.146357 	328.8161 	-1.1534 	64 	 28.870 	3.244 	
123 	 1 	 2 	 1.861 	 0.928 	 1.913 	1.241 	52576.143039 	328.8161 	-1.1534 	80 	 52.015 	6.973 	
123 	 1 	 3 	 1.717 	 0.963 	 1.770 	1.243 	52576.143869 	328.8161 	-1.1534 	80 	 44.527 	13.276 	
123 	 1 	 4 	 1.312 	 0.894 	 1.281 	1.247 	52576.145527 	328.8161 	-1.1534 	95 	 23.328 	67.840 	
124 	 1 	 0 	 1.809 	 0.961 	 1.756 	1.245 	52576.145113 	328.9658 	-1.1534 	28 	 43.845 	3.540 	
124 	 1 	 1 	 1.475 	 1.014 	 1.430 	1.248 	52576.146771 	328.9658 	-1.1534 	76 	 29.059 	2.312 	
124 	 1 	 2 	 1.849 	 0.930 	 1.897 	1.241 	52576.143454 	328.9658 	-1.1534 	74 	 51.173 	6.882 	
124 	 1 	 3 	 1.623 	 0.971 	 1.665 	1.243 	52576.144283 	328.9658 	-1.1534 	85 	 39.432 	16.252 	
124 	 1 	 4 	 1.270 	 0.902 	 1.224 	1.247 	52576.145942 	328.9658 	-1.1534 	91 	 21.293 	51.750 	
125 	 1 	 0 	 1.675 	 0.993 	 1.578 	1.245 	52576.145527 	329.1155 	-1.1534 	40 	 35.401 	2.740 	
125 	 1 	 1 	 1.449 	 1.015 	 1.413 	1.248 	52576.147186 	329.1155 	-1.1534 	70 	 28.374 	2.158 	
125 	 1 	 2 	 1.811 	 0.935 	 1.848 	1.241 	52576.143869 	329.1155 	-1.1534 	91 	 48.567 	7.018 	
125 	 1 	 3 	 1.545 	 0.978 	 1.594 	1.243 	52576.144698 	329.1155 	-1.1534 	94 	 36.127 	21.288 	
125 	 1 	 4 	 1.317 	 0.895 	 1.293 	1.247 	52576.146357 	329.1155 	-1.1534 	97 	 23.757 	56.689 	
126 	 1 	 0 	 1.624 	 1.001 	 1.536 	1.245 	52576.145942 	329.2652 	-1.1534 	48 	 33.558 	2.338 	
126 	 1 	 1 	 1.480 	 1.010 	 1.446 	1.248 	52576.147600 	329.2652 	-1.1534 	71 	 29.741 	2.655 	
126 	 1 	 2 	 1.705 	 0.946 	 1.735 	1.241 	52576.144283 	329.2652 	-1.1534 	85 	 42.821 	8.577 	
126 	 1 	 3 	 1.379 	 1.000 	 1.384 	1.243 	52576.145113 	329.2652 	-1.1534 	95 	 27.248 	29.792 	
126 	 1 	 4 	 1.292 	 0.897 	 1.258 	1.247 	52576.146771 	329.2652 	-1.1534 	94 	 22.515 	40.823 	
127 	 1 	 0 	 1.616 	 1.007 	 1.535 	1.245 	52576.146357 	329.4149 	-1.1534 	33 	 33.486 	2.513 	
127 	 1 	 1 	 1.518 	 1.004 	 1.490 	1.248 	52576.148015 	329.4149 	-1.1534 	53 	 31.553 	2.829 	
127 	 1 	 2 	 1.608 	 0.957 	 1.622 	1.241 	52576.144698 	329.4149 	-1.1534 	70 	 37.401 	11.683 	
127 	 1 	 3 	 1.220 	 1.025 	 1.199 	1.243 	52576.145527 	329.4149 	-1.1534 	76 	 20.444 	23.140 	
127 	 1 	 4 	 1.269 	 0.897 	 1.228 	1.247 	52576.147186 	329.4149 	-1.1534 	73 	 21.450 	37.365 	
128 	 1 	 0 	 1.667 	 1.004 	 1.569 	1.245 	52576.146771 	329.5646 	-1.1533 	29 	 35.017 	1.721 	
128 	 1 	 1 	 1.536 	 0.998 	 1.515 	1.248 	52576.148430 	329.5646 	-1.1533 	30 	 32.654 	4.919 	
128 	 1 	 2 	 1.451 	 0.972 	 1.455 	1.241 	52576.145113 	329.5646 	-1.1533 	73 	 30.098 	16.307 	
128 	 1 	 3 	 1.216 	 1.016 	 1.208 	1.243 	52576.145942 	329.5646 	-1.1533 	67 	 20.743 	18.034 	
128 	 1 	 4 	 1.311 	 0.894 	 1.280 	1.247 	52576.147600 	329.5646 	-1.1533 	63 	 23.301 	46.539 	
129 	 1 	 0 	 1.647 	 0.999 	 1.566 	1.245 	52576.147186 	329.7143 	-1.1533 	26 	 34.876 	1.768 	
129 	 1 	 1 	 1.777 	 0.982 	 1.718 	1.248 	52576.148844 	329.7143 	-1.1533 	13 	 41.983 	7.649 	
129 	 1 	 2 	 1.253 	 1.015 	 1.214 	1.241 	52576.145527 	329.7143 	-1.1533 	62 	 20.956 	11.731 	
129 	 1 	 3 	 1.185 	 1.036 	 1.147 	1.243 	52576.146357 	329.7143 	-1.1533 	49 	 18.701 	19.525 	
129 	 1 	 4 	 1.297 	 0.896 	 1.261 	1.247 	52576.148015 	329.7143 	-1.1533 	47 	 22.603 	48.984 	
0 	 2 	 0 	 1.674 	 1.058 	 1.650 	1.239 	52576.093698 	310.4030 	-0.7346 	61 	 38.700 	1.501 	
0 	 2 	 1 	 1.643 	 1.007 	 1.620 	1.242 	52576.095357 	310.4030 	-0.7346 	20 	 37.337 	1.991 	
0 	 2 	 2 	 1.546 	 0.981 	 1.563 	1.235 	52576.092040 	310.4030 	-0.7346 	11 	 34.728 	5.976 	
0 	 2 	 3 	 1.390 	 0.983 	 1.419 	1.237 	52576.092869 	310.4030 	-0.7346 	18 	 28.638 	9.774 	
0 	 2 	 4 	 1.449 	 0.960 	 1.483 	1.240 	52576.094527 	310.4030 	-0.7346 	38 	 31.259 	35.614 	
1 	 2 	 0 	 1.651 	 1.094 	 1.609 	1.239 	52576.094113 	310.5527 	-0.7345 	81 	 36.788 	1.492 	
1 	 2 	 1 	 1.631 	 1.009 	 1.609 	1.242 	52576.095771 	310.5527 	-0.7345 	28 	 36.808 	1.992 	
1 	 2 	 2 	 1.521 	 0.986 	 1.528 	1.235 	52576.092454 	310.5527 	-0.7345 	15 	 33.199 	5.972 	
1 	 2 	 3 	 1.383 	 0.983 	 1.410 	1.237 	52576.093284 	310.5527 	-0.7345 	27 	 28.272 	9.690 	
1 	 2 	 4 	 1.450 	 0.961 	 1.481 	1.240 	52576.094942 	310.5527 	-0.7345 	59 	 31.198 	35.181 	
2 	 2 	 0 	 1.683 	 1.073 	 1.651 	1.239 	52576.094527 	310.7024 	-0.7345 	89 	 38.750 	1.496 	
2 	 2 	 1 	 1.617 	 1.011 	 1.594 	1.242 	52576.096186 	310.7024 	-0.7345 	26 	 36.122 	1.995 	
2 	 2 	 2 	 1.504 	 0.988 	 1.510 	1.235 	52576.092869 	310.7024 	-0.7345 	21 	 32.400 	5.963 	
2 	 2 	 3 	 1.364 	 0.988 	 1.376 	1.237 	52576.093698 	310.7024 	-0.7345 	27 	 26.935 	9.570 	
2 	 2 	 4 	 1.462 	 0.961 	 1.488 	1.240 	52576.095357 	310.7024 	-0.7345 	67 	 31.486 	35.270 	
3 	 2 	 0 	 1.695 	 1.080 	 1.657 	1.239 	52576.094942 	310.8521 	-0.7345 	73 	 39.048 	1.493 	
3 	 2 	 1 	 1.613 	 1.019 	 1.591 	1.242 	52576.096601 	310.8521 	-0.7345 	16 	 36.009 	1.990 	
3 	 2 	 2 	 1.503 	 0.990 	 1.506 	1.235 	52576.093284 	310.8521 	-0.7345 	25 	 32.236 	5.927 	
3 	 2 	 3 	 1.357 	 0.990 	 1.372 	1.237 	52576.094113 	310.8521 	-0.7345 	18 	 26.748 	9.453 	
3 	 2 	 4 	 1.440 	 0.961 	 1.469 	1.240 	52576.095771 	310.8521 	-0.7345 	51 	 30.674 	35.488 	
4 	 2 	 0 	 1.710 	 1.067 	 1.675 	1.239 	52576.095357 	311.0018 	-0.7345 	62 	 39.890 	1.500 	
4 	 2 	 1 	 1.618 	 1.014 	 1.598 	1.242 	52576.097015 	311.0018 	-0.7345 	19 	 36.328 	1.988 	
4 	 2 	 2 	 1.480 	 0.991 	 1.482 	1.235 	52576.093698 	311.0018 	-0.7345 	22 	 31.218 	5.890 	
4 	 2 	 3 	 1.333 	 0.990 	 1.363 	1.237 	52576.094527 	311.0018 	-0.7345 	21 	 26.418 	9.392 	
